词语,情感分类,强度
嚣张,讨厌,7.061551034447403
消极,讨厌,3.1625261770689588
小,讨厌,6.437629823884347
小肚鸡肠,讨厌,3.471543939080701
小儿科,讨厌,2.1618873345754057
小家子气,讨厌,5.244003972915333
小家子相,讨厌,4.907879460916329
小里小气,讨厌,-0.03163565701988258
小气,讨厌,4.9120934745437665
小手小脚,讨厌,1.0759343782877706
小小不言,讨厌,5.533655590433115
小心眼,讨厌,3.775865028317337
小心眼儿,讨厌,1.4985101369106792
笑里藏刀,讨厌,4.141988094165727
效率很差,讨厌,3.335301871351655
携贰,讨厌,4.330735128401643
邪,讨厌,2.720503928180222
邪恶,讨厌,4.325095004961298
斜,讨厌,4.630277255556826
斜体,讨厌,4.38751994809475
斜歪,讨厌,5.131615007735958
卸磨杀驴,讨厌,4.8121463176838315
懈怠,讨厌,6.347887685260625
辛,讨厌,5.613882480399135
辛苦,讨厌,2.4685161221957523
辛酸,讨厌,3.9203884877832222
辛辛苦苦,讨厌,1.9260841829773416
心不在焉,讨厌,4.813305942201792
心粗,讨厌,3.038330453628224
心地狭窄,讨厌,5.024725832434394
心毒,讨厌,3.5074628943108164
心浮,讨厌,6.237797941093055
心黑手辣,讨厌,1.5500906985144125
心狠,讨厌,3.451037226524379
心狠手辣,讨厌,0.7325681130633952
心口不一,讨厌,6.96276031005781
心切,讨厌,2.7826974506618525
心如蛇蝎,讨厌,0.8609204074585093
心如铁石,讨厌,3.6175335217941416
心胸狭隘,讨厌,8.74836590250321
心胸狭窄,讨厌,3.2771630318910385
心眼儿小,讨厌,2.9869145160404305
心眼儿窄,讨厌,3.439332753239504
心眼小,讨厌,3.1846753768055036
心猿意马,讨厌,3.717634910177556
星星点点,讨厌,4.27257784730458
腥,讨厌,5.570787527958958
腥臭,讨厌,3.6982152376939026
腥臊,讨厌,4.30230263019419
腥膻,讨厌,3.6919573646744723
形单影只,讨厌,4.428382464152721
形格势禁,讨厌,1.5909956790977544
形同路人,讨厌,3.960426102412437
形同虚设,讨厌,2.0175224203500255
形影相吊,讨厌,2.5956519523150496
行不通,讨厌,7.214706008615499
行为不端,讨厌,3.594973219031496
行为不检,讨厌,3.5265668536472767
性格内向,讨厌,2.3638660738579267
性急,讨厌,3.1833179710422366
性情急躁,讨厌,2.0865947737777186
凶,讨厌,3.936688235691003
凶巴巴,讨厌,3.002148399260533
凶暴,讨厌,5.201402486285034
凶残,讨厌,7.780171405635738
凶毒,讨厌,2.21424488490453
凶恶,讨厌,1.9683832025752448
凶悍,讨厌,1.1287597366911815
凶狠,讨厌,-0.7625689433046654
凶横,讨厌,5.120069887531597
凶狂,讨厌,2.2072293189082473
凶蛮,讨厌,5.872748181490143
凶猛,讨厌,3.8292228050481656
凶煞,讨厌,6.027168745011198
凶顽,讨厌,5.145952448514109
凶险,讨厌,3.3965282015476395
凶戾,讨厌,4.715008370130229
胸无城府,讨厌,6.289672440383123
胸无点墨,讨厌,2.8791193195001776
熊,讨厌,4.3335575661489
虚,讨厌,2.981462437708972
虚诞,讨厌,2.5104591622797336
虚浮,讨厌,3.0591626755943118
虚幻,讨厌,2.0537884447586148
虚假,讨厌,5.7336233188421675
虚空,讨厌,0.3563941971401192
虚夸,讨厌,5.523109979387547
虚拟,讨厌,5.700326785688111
虚荣,讨厌,3.138727074441631
虚弱,讨厌,5.228655535799808
虚设,讨厌,4.753844655892897
虚妄,讨厌,2.4674738473288196
虚伪,讨厌,3.6821650427215333
虚无,讨厌,1.417129994826205
虚无飘渺,讨厌,7.110377267962955
虚无缥缈,讨厌,7.690183810903868
虚虚实实,讨厌,6.6119779370035126
虚有其表,讨厌,6.232458892257903
虚诈,讨厌,3.5554003111717742
絮,讨厌,2.6483135636156447
絮叨,讨厌,8.211242667989918
絮聒,讨厌,3.934525491878037
喧,讨厌,3.530139523511759
喧天,讨厌,-0.0028668783109182527
喧嚣,讨厌,4.467575147894856
喧杂,讨厌,2.735870234666808
喧噪,讨厌,2.302672575146774
悬,讨厌,2.607146014810091
悬乎,讨厌,5.074708393707483
悬空,讨厌,0.16269118534162663
玄,讨厌,6.898333909434946
学究气,讨厌,7.649583777764089
学识浅薄,讨厌,3.9798575936715612
学识谫陋,讨厌,1.8838222985294566
雪上加霜,讨厌,4.410597801825767
血淋淋,讨厌,2.9676400596374783
血腥,讨厌,8.894247034961225
血雨腥风,讨厌,6.331220088389937
牙碜,讨厌,2.778285354345729
亚,讨厌,3.658483209713477
烟雾弥漫,讨厌,5.012949063333733
烟雾腾腾,讨厌,5.451704744061578
严,讨厌,5.950668727363086
严加,讨厌,4.976948117455985
严峻,讨厌,2.6450637964714443
严苛,讨厌,6.747541411467063
严酷,讨厌,6.5049392675033
严冷,讨厌,4.625480174576052
严厉,讨厌,1.5742921431474701
严肃,讨厌,2.7022372044877043
严重,讨厌,4.233404196614407
言不由衷,讨厌,3.5635879491180114
言之无物,讨厌,6.673111331308222
眼巴巴,讨厌,4.996089166288359
眼光短浅,讨厌,5.531433849958999
眼皮子高,讨厌,3.172508181418081
眼皮子浅,讨厌,4.44904930019748
眼生,讨厌,4.453691227478684
衍,讨厌,6.116972728524415
扬长,讨厌,3.12516637455617
羊质虎皮,讨厌,2.927800497514782
阳奉阴违,讨厌,4.021678903402094
妖,讨厌,4.50352714487858
妖里妖气,讨厌,4.809497745243697
摇摇晃晃,讨厌,6.442714271929539
摇摇欲坠,讨厌,5.166514618184641
要不得,讨厌,3.0928919373839814
野,讨厌,4.128017525561497
野鸡,讨厌,8.42473493442851
野蛮,讨厌,1.7919379600468166
叶公好龙,讨厌,4.341104655929558
夜郎自大,讨厌,3.0184732392106124
一把死拿,讨厌,4.702279578631181
一暴十寒,讨厌,4.129372913603971
一波三折,讨厌,3.188218517157753
一不小心,讨厌,1.8382964309078775
一场空,讨厌,4.916690878553671
一成不变,讨厌,1.5826431610929226
一触即溃,讨厌,4.12805871066486
一发千钧,讨厌,2.1769899512112185
一锅粥,讨厌,1.3148393337942026
一脸横肉,讨厌,5.420187759899633
一脸稚气,讨厌,-0.38622650028217187
一毛不拔,讨厌,5.842132455930051
一偏,讨厌,3.7310684073710676
一贫如洗,讨厌,5.146952445906804
一钱不值,讨厌,8.29237248727717
一仍旧贯,讨厌,3.1224594153734437
一手遮天,讨厌,3.4349515280206946
一塌糊涂,讨厌,5.09477042348175
一团乱麻,讨厌,3.2649257555987297
一团漆黑,讨厌,6.539485989301706
一团糟,讨厌,2.258603329884881
一文不名,讨厌,3.813659089350692
一文不值,讨厌,5.31646896296074
一窝蜂,讨厌,3.8449633791353772
一无可取,讨厌,5.138441997497868
一无是处,讨厌,3.88473877513276
一无所长,讨厌,9.813115553601047
一无所有,讨厌,3.393505983854121
一言堂,讨厌,5.454960577406671
一掷千金,讨厌,5.420575626544249
依违,讨厌,5.961833445036209
依稀,讨厌,0.8639818868562767
衣衫不整,讨厌,5.0853398043573605
颐指气使,讨厌,7.688266882212904
疑难,讨厌,7.4163729889952315
倚老卖老,讨厌,3.980334171114956
以怨报德,讨厌,5.628115029066463
易变,讨厌,3.278439443554
易怒,讨厌,2.7419614826163308
臆,讨厌,4.828257638906889
意马心猿,讨厌,9.268633407832343
义正词严,讨厌,6.472850409865267
溢价,讨厌,5.5459528812095735
异常,讨厌,1.9854580963716395
异形,讨厌,4.341857360921684
荫,讨厌,3.6043115130701784
因循守旧,讨厌,7.734500280786168
殷,讨厌,5.4230000001991385
殷切,讨厌,6.181670477886138
阴,讨厌,0.9854634590943712
阴暗,讨厌,5.847991688566181
阴沉,讨厌,3.550847951418479
阴沉沉,讨厌,1.8275687987014688
阴毒,讨厌,5.994872865741292
阴恶,讨厌,0.8565375035707379
阴晦,讨厌,6.083110510895331
阴冷,讨厌,5.174937609876287
阴凄,讨厌,4.989138547933986
阴森,讨厌,0.9485186325545425
阴森森,讨厌,5.209641532169561
阴损,讨厌,6.312151164790146
阴险,讨厌,3.6641176247226626
阴险毒辣,讨厌,1.2807003040571483
阴性,讨厌,5.36195820354833
阴阳怪气,讨厌,1.7502276818666629
淫,讨厌,5.442269311042258
淫荡,讨厌,3.2905489876764404
淫秽,讨厌,2.8129083165289255
淫贱,讨厌,2.1937903974015027
淫乱,讨厌,2.532730050068369
淫靡,讨厌,8.549601819434368
淫邪,讨厌,2.266750202613781
淫逸,讨厌,5.1325561612836985
淫亵,讨厌,2.00492957634078
淫猥,讨厌,7.0277222115267435
引起反感,讨厌,3.7835409767882586
隐,讨厌,-0.384356468638944
隐晦,讨厌,1.5485471305181986
隐秘,讨厌,1.661146657841234
隐然,讨厌,2.3224705334377274
隐身,讨厌,3.494911359822626
隐形,讨厌,0.8770942169363076
隐性,讨厌,4.710827890011874
隐隐,讨厌,4.697862090171578
隐隐绰绰,讨厌,4.277455833247134
隐隐约约,讨厌,5.143291031907389
隐约,讨厌,4.203358055528351
应名儿,讨厌,6.1620216339879255
影影绰绰,讨厌,3.235628085843646
硬,讨厌,5.545359288818381
硬气,讨厌,5.572304456337059
硬生生,讨厌,2.2697097091759595
硬性,讨厌,3.6999303209943153
拥挤,讨厌,5.981046305682382
拥挤不堪,讨厌,3.0976083218592683
庸,讨厌,2.2482657539798105
庸碌,讨厌,1.9925263284786845
庸俗,讨厌,-0.899805763973534
庸庸碌碌,讨厌,6.6142675133620585
用不着,讨厌,3.1862761217351814
幽,讨厌,3.1686688329748938
幽暗,讨厌,1.988719608376576
幽晦,讨厌,3.56351161478168
幽幽,讨厌,5.158971368970491
幽冥,讨厌,2.695453950550802
幽黯,讨厌,3.388601298344544
优柔,讨厌,2.5077737484346927
优柔寡断,讨厌,3.7247936136633713
悠谬,讨厌,4.487529563828181
犹犹豫豫,讨厌,4.9993916943809795
犹豫不决,讨厌,2.498013936423742
犹豫不前,讨厌,2.0929975523122115
油,讨厌,2.532540793035841
油乎乎,讨厌,2.2178935214143065
油滑,讨厌,3.7119554228739013
油腻,讨厌,4.615633844180153
油腻腻,讨厌,2.3454648638577407
油头滑脑,讨厌,6.726437184655131
油汪汪,讨厌,2.119907954517193
油脂麻花,讨厌,4.73999410564883
油渍渍,讨厌,6.591549469908264
有碍观瞻,讨厌,3.2225865670689307
有弊,讨厌,6.113201336338676
有点旧,讨厌,2.8183914264613676
有毒,讨厌,1.9209113967872438
有毒性,讨厌,6.80024349046507
有害,讨厌,3.152757686946806
有名无实,讨厌,5.776424678545004
有难度,讨厌,3.7505171088153615
有伤风化,讨厌,3.246138240784679
有失检点,讨厌,4.094870998180973
有失偏颇,讨厌,7.194401060399349
有失身分,讨厌,4.110159945124265
有始无终,讨厌,5.421115991426324
有恃无恐,讨厌,3.4537282710454713
有头无尾,讨厌,1.9003811943158864
有一搭没一搭,讨厌,7.43863210268273
有义务,讨厌,4.264876989503174
有罪,讨厌,8.024442566104323
幼稚,讨厌,1.60791062567468
迂,讨厌,3.2619031351703365
迂腐,讨厌,6.213056870659635
迂阔,讨厌,4.760209187439807
迂拙,讨厌,2.4246653170442016
于事无补,讨厌,7.757240310423036
愚,讨厌,4.685964204964436
愚笨,讨厌,5.083515497487035
愚不可及,讨厌,7.144361948232018
愚痴,讨厌,0.47765323197619614
愚蠢,讨厌,1.8974856711065122
愚钝,讨厌,2.51591824609487
愚陋,讨厌,5.309826191413766
愚鲁,讨厌,0.7051232549556334
愚昧,讨厌,2.102068462564284
愚昧无知,讨厌,4.8931121033141505
愚蒙,讨厌,4.828468536482547
愚傻,讨厌,7.777705066177972
愚顽,讨厌,3.1080904909336913
愚妄,讨厌,4.6289832018344566
愚拙,讨厌,2.0598964077133193
余剩,讨厌,-0.05713894640367645
逾分,讨厌,4.314031085821174
鱼龙混杂,讨厌,0.29889922868621754
鱼游釜中,讨厌,2.452354039792418
与虎谋皮,讨厌,-0.8371083415277223
与世隔绝,讨厌,2.661964827525222
与世无争,讨厌,4.514584545428636
语无伦次,讨厌,9.96865775404406
语焉不详,讨厌,4.4322464904875325
羽毛未丰,讨厌,4.300640270580131
欲壑难填,讨厌,4.284822339763095
原始,讨厌,1.9537403301424403
圆,讨厌,3.5067696104914177
圆滑,讨厌,3.057503296736556
约略,讨厌,3.239468424779925
越轨,讨厌,3.066517718198697
越礼,讨厌,3.195446362488913
云遮雾障,讨厌,3.004599137751324
云谲波诡,讨厌,3.0660256075161945
蕴藉,讨厌,5.700156262473761
晕头转向,讨厌,5.642056664568121
杂,讨厌,5.315944474030915
杂草丛生,讨厌,5.531714846948367
杂乱,讨厌,6.863715911104405
杂乱无章,讨厌,0.8848131829150478
杂牌,讨厌,3.3595900005475614
杂七杂八,讨厌,4.395493252992978
杂遝,讨厌,5.4181345446130855
杂沓,讨厌,3.1165924859316467
灾难性,讨厌,3.192670533930288
在困难中,讨厌,2.9076614329456545
脏,讨厌,3.12729855685871
脏乎乎,讨厌,3.920041304907188
脏乱,讨厌,0.8539044415897554
脏乱差,讨厌,3.2567050099103576
脏兮兮,讨厌,4.177839916408546
糟,讨厌,5.308165909217566
糟糕,讨厌,2.423209110622775
凿空,讨厌,3.419594587079714
凿死理儿,讨厌,3.6683358782609568
躁,讨厌,6.280604148410168
躁急,讨厌,3.4181980443201074
躁狂,讨厌,1.9440055947035786
造次,讨厌,1.2366180631893036
造作,讨厌,4.7659326005283615
贼,讨厌,1.9614104097101768
贼溜溜,讨厌,1.8977180835318674
贼眉鼠眼,讨厌,4.449696645505547
贼去关门,讨厌,3.4232453350943697
贼头贼脑,讨厌,4.649283883207035
扎手,讨厌,4.9211999301238105
轧,讨厌,4.138829831494926
窄,讨厌,4.856179954565388
张冠李戴,讨厌,4.16030694667383
张狂,讨厌,4.385571318241726
招致不幸,讨厌,2.016691609189092
照本宣科,讨厌,-0.07463367769256468
狰狞,讨厌,3.8527244113643304
正色,讨厌,4.483524000037503
正颜厉色,讨厌,3.7926135146666113
枝蔓,讨厌,5.043061705162203
支离,讨厌,2.5766412427628804
支离破碎,讨厌,5.1160770412937815
直呆呆,讨厌,1.7855245058459217
直瞪瞪,讨厌,4.124508097772274
直盯盯,讨厌,4.595295601881706
直勾勾,讨厌,4.9040636114017335
直愣愣,讨厌,7.185832938801994
执迷不悟,讨厌,1.8543861118391383
执拗,讨厌,3.7682445590966873
趾高气扬,讨厌,2.997846498202689
只顾自身利益,讨厌,5.281092787166452
只听楼梯响，不见人下来,讨厌,2.0867080241860005
纸上谈兵,讨厌,4.619140045133082
纸醉金迷,讨厌,1.9981103301347112
志大才疏,讨厌,1.5780896196207985
智障,讨厌,4.110468680096456
稚气,讨厌,4.551685021895127
质次价高,讨厌,1.865949361783286
质量差,讨厌,6.786798587944002
滞,讨厌,4.558184179254616
滞背,讨厌,4.014205446484362
滞钝,讨厌,2.4100304445986716
滞涩,讨厌,1.7843106507096502
滞销,讨厌,5.212120329108949
窒闷,讨厌,2.7523704461191083
重,讨厌,4.968457826887858
重沓,讨厌,5.506925432936503
众叛亲离,讨厌,5.427802040576779
皱,讨厌,2.8431920801101276
皱巴,讨厌,2.8661295729679552
皱巴巴,讨厌,3.7660982137499515
皱皱巴巴,讨厌,4.6660529037058
竹篮打水,讨厌,4.4713339165792005
竹篮子打水,讨厌,4.234221884485704
竹篮子打水一场空,讨厌,4.089369207522537
煮豆燃萁,讨厌,3.5583856410952515
主观,讨厌,4.616708626248724
主观上,讨厌,0.39590255333222446
讆,讨厌,4.98933166644913
专横,讨厌,3.6462514705629037
专横跋扈,讨厌,7.461717607582246
专制,讨厌,2.0961894634867244
转移性,讨厌,5.486605330705832
装备不良,讨厌,2.9192947021366895
装模作样,讨厌,5.894968189401507
装腔,讨厌,4.461461257909733
装腔作势,讨厌,7.5734080647452675
装相,讨厌,3.1907137522801703
装样子,讨厌,4.861639165214759
赘,讨厌,-0.166185379368482
赘余,讨厌,5.941076624107934
捉襟见肘,讨厌,4.640675198028482
捉摸不定,讨厌,5.8030004480330835
拙,讨厌,4.099394328652346
拙笨,讨厌,5.912679114766047
拙劣,讨厌,4.697959641248549
着三不着两,讨厌,7.291511345482488
浊,讨厌,0.9539182934180612
子虚,讨厌,6.1877953608375975
子虚乌有,讨厌,4.370100275270974
自傲,讨厌,2.3537157894030982
自大,讨厌,6.439413410917372
自负,讨厌,3.239942598350961
自高自大,讨厌,8.441605495692425
自豪,讨厌,3.2093235966972022
自命不凡,讨厌,1.6716407347390678
自命清高,讨厌,4.111408413345608
自恃,讨厌,4.916988250680715
自私,讨厌,6.036200108772024
自私自利,讨厌,3.7313152271359806
自相矛盾,讨厌,2.7974944089040363
纵恣,讨厌,4.450109598201814
走神,讨厌,5.269775102451654
走油,讨厌,5.536915575446038
嘴尖,讨厌,6.606443675272475
醉翁之意不在酒,讨厌,5.489050672522733
最差,讨厌,1.9753436176337034
最坏,讨厌,0.6059751353412661
罪不容诛,讨厌,3.2900986592337897
罪大恶极,讨厌,3.482781670803775
罪恶,讨厌,4.168481070783297
罪恶多端,讨厌,2.6241093823635415
罪恶深重,讨厌,2.439584725448192
罪恶滔天,讨厌,1.544128080040235
罪恶昭彰,讨厌,5.262290032330663
罪恶昭著,讨厌,1.6089190765865609
罪该万死,讨厌,3.519962483706474
罪孽深重,讨厌,5.221664757688089
左,讨厌,2.0327107744897326
做作,讨厌,2.043307814874424
作势,讨厌,3.0458801185023274
坐而论道,讨厌,5.2518787684404975
坐井观天,讨厌,4.2934379901099415
兀突,讨厌,-0.9713426968102956
孬,讨厌,1.066287312920387
噩,讨厌,2.440710460517291
卮,讨厌,2.7473812916227582
孛,讨厌,4.8066869242343815
啬,讨厌,5.381115595120463
啬刻,讨厌,1.435057152930915
厝火积薪,讨厌,5.2470769349764375
赝,讨厌,2.298402046304544
剌,讨厌,3.621186743910547
剌戾,讨厌,3.995225282989798
剽悍,讨厌,7.383132484511501
罔,讨厌,3.1875075032060587
伧,讨厌,-0.6584369041317784
伧俗,讨厌,3.394325983635489
佶屈聱牙,讨厌,2.9339194442129495
侉,讨厌,2.3528297337716846
佻,讨厌,1.327555466311709
俚,讨厌,5.468817071082295
俚俗,讨厌,3.166617167432861
倜然,讨厌,4.088184498635845
倥,讨厌,4.151830868398449
倥侗,讨厌,1.5681892229802372
倥偬,讨厌,3.0237523861074918
倨,讨厌,1.6622843562592498
倨傲,讨厌,2.2269252440197462
傥,讨厌,1.7657723618621555
僭,讨厌,4.164752628482323
儇,讨厌,5.883710620580087
巽,讨厌,3.583068035425981
亵,讨厌,3.8678889630102917
羸弱,讨厌,4.364230297097288
跅弛,讨厌,2.5439729235721793
跅驰,讨厌,5.873388365315436
冥,讨厌,5.94956445050726
冥顽,讨厌,6.103318528631805
冥顽不化,讨厌,6.153445358173098
冥顽不灵,讨厌,3.649995391318569
冥冥,讨厌,7.215448488087661
讷,讨厌,4.139081968823812
诎,讨厌,0.6973249483528603
诘屈聱牙,讨厌,6.101480875980144
谫,讨厌,1.8254395216045514
谫陋,讨厌,4.5196036490513904
谲,讨厌,3.0502658795373883
谲诈,讨厌,2.50035347363956
阢,讨厌,-1.582493005760794
阽,讨厌,7.392043851070644
刍,讨厌,0.15828158117801694
堙,讨厌,7.702527782674792
艽,讨厌,1.2370066638292463
芴,讨厌,6.445946138743189
苴,讨厌,4.582756195684538
茕,讨厌,4.40147185639147
茕茕,讨厌,2.288611508026348
茕茕孑立,讨厌,4.910582840767504
茕茕孑立，形影相吊,讨厌,5.31557549736332
荏,讨厌,6.334129254183891
荏弱,讨厌,3.446031421865805
萋迷,讨厌,5.39206892497931
迍邅,讨厌,3.2735023927638123
瞢,讨厌,6.2566938015809095
拗,讨厌,4.837876261378101
拮据,讨厌,3.5935924544461875
吆三喝四,讨厌,4.501936521601301
吆五喝六,讨厌,5.988505888224888
咄咄逼人,讨厌,4.29383289044617
哙,讨厌,2.3208843676277446
哝,讨厌,5.4419748037795275
啷,讨厌,4.278825564399452
嗲,讨厌,3.5098765778836443
嗲声嗲气,讨厌,1.9225227532853308
嘈,讨厌,3.1376588913021224
嘈杂,讨厌,4.316220822121842
嘀里嘟噜,讨厌,3.9043480717727426
岌岌,讨厌,8.355778760215141
岌岌不可终日,讨厌,4.455621081525226
岌岌可危,讨厌,4.750163161599639
嶙峋,讨厌,4.817441015834029
嶙嶙,讨厌,6.616649089005561
犷,讨厌,3.7703965602256857
犷悍,讨厌,2.991956849419365
狃,讨厌,3.8834457112463188
狎,讨厌,5.619724300321152
狎昵,讨厌,1.75205981354652
狯,讨厌,2.4486332466362293
狷,讨厌,3.407650709011897
狷急,讨厌,2.1958657044234773
猥,讨厌,3.639611263635
猥鄙,讨厌,0.8853604384525866
猥贱,讨厌,4.993857126366753
猥劣,讨厌,5.531930486976559
猥陋,讨厌,4.781554456097263
猥琐,讨厌,10.197724560281927
猥亵,讨厌,5.958802171683251
獐头鼠目,讨厌,3.2272949893126146
獠,讨厌,6.739168022591309
舛,讨厌,0.9631692341312381
馀,讨厌,5.683390540526084
廪,讨厌,2.6848626496497
忉,讨厌,7.466331902457702
忮,讨厌,3.4337806828991653
忸忸怩怩,讨厌,0.7273080950618596
忸怩作态,讨厌,4.719910203246042
怊,讨厌,5.816728719575842
恹,讨厌,2.798962432417287
恹恹,讨厌,3.268187563006011
悖,讨厌,3.3219124122511516
悖晦,讨厌,3.9089679674346955
悖谬,讨厌,3.113571318279681
悖逆,讨厌,4.636788204812597
悖妄,讨厌,2.8142540896847956
悭,讨厌,5.32119861098956
悭吝,讨厌,4.0780163754389775
悱,讨厌,2.624795455758991
愦,讨厌,4.475967057049008
愣,讨厌,3.1784212259975897
愣头愣脑,讨厌,0.28955331967752196
愀然,讨厌,5.028639760826174
愎,讨厌,6.359448874627672
慵懒,讨厌,4.525678638785482
懵,讨厌,7.24021409468282
懵懂,讨厌,-1.2719437525919037
懵里懵懂,讨厌,4.721231479716476
懵懵懂懂,讨厌,0.30246702313028484
阙陋,讨厌,3.363338035505562
阙略,讨厌,3.319264022289652
湎,讨厌,5.623076718658325
溲,讨厌,4.684167040305589
溷浊,讨厌,5.49949814707408
滂,讨厌,4.699132312202659
澹然,讨厌,6.576493630123065
蹇,讨厌,3.946245694684916
遴,讨厌,2.5466511606997595
邋里邋遢,讨厌,1.950058581566679
邋遢,讨厌,3.9662098579518044
邋邋遢遢,讨厌,3.041962904712869
孱,讨厌,3.633898760195308
孱弱,讨厌,1.6977526975582675
羼,讨厌,6.517048400278096
娆,讨厌,5.084985513898777
媸,讨厌,5.225956864810243
孑,讨厌,3.3320727324842254
孑然,讨厌,-0.35200110486561
孑然一身,讨厌,5.611124165160012
孑身,讨厌,5.446508766968504
驽,讨厌,7.224184225353225
驽钝,讨厌,0.9059742458248521
骈枝,讨厌,4.240124313842064
绌,讨厌,6.06169590203922
缈,讨厌,4.067429469368138
缛,讨厌,4.97193414779459
缥缈,讨厌,7.357200634982059
缭乱,讨厌,2.2726073194362577
幺麽,讨厌,5.599756335938235
杌,讨厌,3.9080599579586033
桀,讨厌,5.585799607997827
桀骜不驯,讨厌,0.7889468192842006
棼,讨厌,3.4605293497263845
槁,讨厌,4.210108382990756
轫,讨厌,4.951321988477466
辁,讨厌,1.5199427076433394
暧,讨厌,1.6810241787047047
暧昧,讨厌,5.108297131517913
暝,讨厌,3.9491106977802684
犟,讨厌,2.58809706670436
毵毵,讨厌,5.150147977424119
虢,讨厌,3.7690017647436047
朦,讨厌,3.19643928167132
朦胧,讨厌,5.890871522730507
朦朦胧胧,讨厌,4.199776047047721
臊,讨厌,6.441422126733876
膻,讨厌,5.277235805691645
膻气,讨厌,3.7511538024286044
膻腥,讨厌,4.477744679513907
熹微,讨厌,5.442533744367822
戾,讨厌,0.8226298209642477
恝,讨厌,1.8876437106720765
恝然,讨厌,5.6048741399238065
恣,讨厌,5.211433139876598
恣肆,讨厌,2.2668031785148495
恣意,讨厌,3.1879290022965936
憝,讨厌,6.010996898800933
戆,讨厌,7.045173853472663
戆头戆脑,讨厌,6.951883133048139
沓,讨厌,5.89048636097343
硗,讨厌,3.145471338482354
硗薄,讨厌,1.9665079183718075
硗瘠,讨厌,2.2948816200080433
碜,讨厌,4.280809656620592
睨,讨厌,2.0301034757586294
瞀,讨厌,4.119058422939242
瞑,讨厌,1.5230495911657496
瞽,讨厌,6.092949324439882
锱铢必较,讨厌,0.6155370993175295
鸷,讨厌,3.6401950773511373
鸷悍,讨厌,3.6000116482752746
疣赘,讨厌,0.2571154519295824
瘠,讨厌,4.775932198885552
瘠薄,讨厌,0.12024277376312797
癃,讨厌,3.2006616701176607
癫狂,讨厌,7.386171345560584
窈冥,讨厌,3.6753660677511184
窭,讨厌,2.489948275888449
窳,讨厌,0.623581338509493
窳败,讨厌,2.9460786055170036
窳惰,讨厌,4.911856713006593
窳劣,讨厌,4.0131533597253055
褊,讨厌,4.117552926208727
褊急,讨厌,2.087362153446393
褊狭,讨厌,2.179360242272982
褶,讨厌,2.327103838722342
矜,讨厌,4.5992588474851415
矜持,讨厌,2.178524967978973
矜夸,讨厌,3.252469562747496
聒,讨厌,6.103104277910181
聒噪,讨厌,4.019136919395538
颛,讨厌,1.7843117734092018
颛蒙,讨厌,1.1212309406781475
颟顸,讨厌,5.606138360863346
蚍蜉撼大树,讨厌,6.1595825827297706
蚍蜉撼树,讨厌,2.4263650241077546
蚩,讨厌,2.0189953311984867
蜻蜓点水,讨厌,1.564004339795983
笃,讨厌,3.7191712708661777
箪食瓢饮,讨厌,3.400371040694794
趄,讨厌,1.9378620228715278
蹩脚,讨厌,3.931316207954785
霭霭,讨厌,4.267819005088581
龃,讨厌,8.399795118335817
龃龉,讨厌,3.350736472597376
龉,讨厌,1.9440507166248646
龌,讨厌,4.374894365992521
龌龊,讨厌,5.055683275304409
鲰,讨厌,5.453213881306925
饕,讨厌,2.3666836352968748
黝,讨厌,1.8871744775425872
黝暗,讨厌,3.2655189653072263
黝黯,讨厌,2.668700443119407
黠,讨厌,0.8926943752585297
黠慧,讨厌,8.217100345803459
黢,讨厌,4.722194647364019
黢黑,讨厌,2.6626952745501384
黩,讨厌,3.739905443428421
黪,讨厌,3.1204787431595116
不满,讨厌,2.0440703279899965
不屑,讨厌,5.3076218690145325
不屑一顾,讨厌,5.9384859844394295
不屑于,讨厌,1.5893960387344803
不以为然,讨厌,3.780180464527903
不愿,讨厌,2.833039850613188
不愿意,讨厌,5.671864321065524
不赞成,讨厌,2.4993794847621276
不赞同,讨厌,3.470538604540324
猜忌,讨厌,3.9703482438848585
猜嫌,讨厌,2.8700055189216402
猜疑,讨厌,3.960386086283414
大跌眼镜,讨厌,0.9185189951910631
恶,讨厌,8.909493904713996
恶骂,讨厌,4.418430644047578
反唇相讥,讨厌,5.789189236231909
反感,讨厌,5.690503250833262
非难,讨厌,5.189263837853283
非议,讨厌,6.558996309217019
恨,讨厌,2.6031112130843033
恨入骨髓,讨厌,5.6121269250516
恨铁不成钢,讨厌,4.172235526237806
恨之入骨,讨厌,3.9479971746846165
忌,讨厌,1.9795759817742389
忌惮,讨厌,5.8893538192052235
忌恨,讨厌,4.349176565745205
见怪,讨厌,0.07129882142341515
见罪,讨厌,8.84457511062733
讥嘲,讨厌,0.9153985170867518
讥刺,讨厌,2.377430756693055
讥讽,讨厌,2.942851356201052
讥讪,讨厌,6.203429244885482
讥诮,讨厌,3.3613508444126565
嫉恨,讨厌,7.008128159608775
看不惯,讨厌,1.3712436699747337
看不开,讨厌,3.044805743442301
看不起,讨厌,1.9591211708594036
看不上,讨厌,5.423507038405383
看不上眼,讨厌,4.1016943127393075
看不顺眼,讨厌,5.590821441461308
看低,讨厌,4.351315715509262
看轻,讨厌,4.380387374512893
抗议,讨厌,5.046194728535119
藐视,讨厌,3.2425399125941388
蔑,讨厌,5.901180044659977
蔑视,讨厌,2.372607445331438
腻,讨厌,7.746258959954327
腻烦,讨厌,9.007799953214198
腻歪,讨厌,5.587740773420741
