词语,情感分类,强度
随便,喜欢,3.60047405524085
随和,喜欢,3.2422195910235487
随手,喜欢,3.3471515359446142
随宜,喜欢,1.016802905281729
随遇而安,喜欢,6.488457145229313
绥,喜欢,3.5639259215611436
缩手缩脚,喜欢,5.522597782244618
塌实,喜欢,4.691797785356448
踏实,喜欢,1.3155716573550893
踏踏实实,喜欢,4.874619119341298
台面上,喜欢,7.376848309557971
泰,喜欢,6.727207176411102
泰然处之,喜欢,4.01843322381492
泰然自若,喜欢,7.299863596070878
太平,喜欢,7.052442692945242
太太平平,喜欢,2.8379654002858548
谈吐不俗,喜欢,4.459059693785153
谈言微中,喜欢,4.249841147703528
坦,喜欢,5.992744508139813
坦白,喜欢,2.6829935325856544
坦诚,喜欢,4.714545022466768
坦诚相待,喜欢,2.2743698606349927
坦诚相见,喜欢,3.847656709987943
坦荡,喜欢,2.9131438752208876
坦荡荡,喜欢,3.3644147053695703
坦率,喜欢,4.71347298787409
坦率直言,喜欢,1.5976974868615437
坦实,喜欢,4.997389195403576
坦坦荡荡,喜欢,5.913824558190876
坦直,喜欢,5.912315983399099
探囊取物,喜欢,3.364460800213419
堂而皇之,喜欢,8.059436466695757
堂皇,喜欢,3.469381023510282
堂堂,喜欢,7.016377693199939
堂堂正正,喜欢,3.425915217491605
糖味,喜欢,4.413525413318382
掏心,喜欢,6.068815673386048
陶,喜欢,4.969781531022198
特出,喜欢,4.724842180836193
特等,喜欢,4.173654706813278
特惠,喜欢,2.185948228340658
特级,喜欢,4.239841102810734
特异,喜欢,7.758360931905002
剔透,喜欢,8.985040937758804
体面,喜欢,0.3394709134289773
体态轻盈,喜欢,6.368062954832837
体系化,喜欢,2.4292731249757713
惕,喜欢,4.071531446112879
天才,喜欢,6.323315485900557
天赐,喜欢,7.09422397967027
天从人愿,喜欢,6.346399180119025
天翻地覆,喜欢,3.1557288442005955
天公地道,喜欢,3.7852564831964255
天经地义,喜欢,4.675409495623208
天随人愿,喜欢,5.703918235670491
天遂人愿,喜欢,4.3224945605333875
天下为公,喜欢,4.3602652218397475
天香国色,喜欢,-0.9737849834246965
天摇地动,喜欢,6.234528647244385
天衣无缝,喜欢,4.782282059388681
天造地设,喜欢,3.206150183797726
天真,喜欢,7.027250481403763
天真烂漫,喜欢,2.633142074286367
天真无邪,喜欢,5.807839568465073
天姿国色,喜欢,3.822331523979677
天字第一号,喜欢,3.9457766395112954
甜,喜欢,3.349378094717989
甜点,喜欢,4.894614953981938
甜美,喜欢,6.417344944135217
甜蜜,喜欢,6.941537376015212
甜蜜蜜,喜欢,2.733477900900268
甜丝丝,喜欢,5.987581605735536
甜滋滋,喜欢,4.4142948440691425
恬,喜欢,6.53302374079338
恬静,喜欢,5.177968067425031
恬适,喜欢,5.637271544472476
挑战性,喜欢,7.523594924386257
贴边儿,喜欢,6.323536028200917
贴切,喜欢,6.08450722510098
贴题,喜欢,-0.29919387136846076
铁,喜欢,3.0919626866578485
铁案如山,喜欢,7.348201518002982
铁打,喜欢,3.9696710881493265
铁定,喜欢,3.4196273611080845
铁骨铮铮,喜欢,3.0769677110617795
铁面无私,喜欢,2.76314030223931
铁心,喜欢,3.8783945812473717
铁杵磨成针,喜欢,5.69614209918881
铁铮铮,喜欢,4.851922558289076
停妥,喜欢,3.8398236569269
亭亭玉立,喜欢,2.25603972254814
亭匀,喜欢,6.2163548422475525
挺括,喜欢,3.1012993785771332
挺秀,喜欢,2.6670728908441594
通,喜欢,6.590052038772415
通畅,喜欢,6.92384049083663
通达,喜欢,4.491424105029193
通亮,喜欢,1.572334125891326
通明,喜欢,5.782337785330804
通明透亮,喜欢,-0.5164802353165507
通情达理,喜欢,3.0192850214611098
通权达变,喜欢,1.8797191825941808
通顺,喜欢,5.938236551393149
通俗,喜欢,4.793467259578884
通俗易懂,喜欢,-1.4602740491008985
通天,喜欢,4.602768420508811
通透,喜欢,6.267225758033142
同等重要,喜欢,3.842504307148733
同情,喜欢,5.5188100008452015
童颜鹤发,喜欢,2.5386735761745647
统一,喜欢,5.3786452685006925
痛快,喜欢,0.4820990773601168
痛痛快快,喜欢,4.111492181863192
投机,喜欢,0.7895861891584528
投入,喜欢,5.923546359280525
投缘,喜欢,5.735508074185227
头,喜欢,2.395585398359323
头等,喜欢,2.723458236092108
头号,喜欢,2.416023076174964
头面,喜欢,7.4265158041109265
头脑清醒,喜欢,1.6494771712907612
头头是道,喜欢,2.1127315015937276
透辟,喜欢,-1.1135953702907306
透彻,喜欢,-0.48955059851196214
透亮,喜欢,3.5622309863364077
透明,喜欢,1.743280863521401
突出,喜欢,3.8722804767488985
突破性,喜欢,8.120632600235094
团结,喜欢,5.371561717942129
脱俗,喜欢,8.011705089197383
妥,喜欢,2.5069801610065245
妥当,喜欢,7.20156545449573
妥切,喜欢,8.348066436028423
妥善,喜欢,2.3552738005436646
妥贴,喜欢,3.0050365246816337
瓦亮,喜欢,1.5574533328391533
外向,喜欢,3.7343512592535877
顽强,喜欢,5.645011425762213
顽石点头,喜欢,4.539516687118766
完,喜欢,5.5330171030846405
完备,喜欢,9.570328578123318
完好,喜欢,4.713589128798535
完好如初,喜欢,1.140370577322134
完好如新,喜欢,4.651676405962765
完好无损,喜欢,0.6404350679085566
完美,喜欢,5.934183899579529
完美无疵,喜欢,4.511818504238255
完美无缺,喜欢,4.3616521104059425
完美无瑕,喜欢,2.0013661816658033
完全,喜欢,4.826018774736963
完善,喜欢,4.719286658815001
完整,喜欢,5.767573051649756
宛转,喜欢,6.690754809680948
婉,喜欢,3.40946325558565
婉丽,喜欢,6.640398055903163
婉娩,喜欢,5.939385242385211
婉顺,喜欢,4.308519476088801
婉言,喜欢,5.719834335337509
婉约,喜欢,7.386697385816825
婉转,喜欢,4.036745563673142
万变不离其宗,喜欢,4.167837589363562
万不得已,喜欢,6.429127396454206
万夫不当,喜欢,2.5295432393607804
万夫莫当,喜欢,5.056838590450482
万古长青,喜欢,1.292712055398931
万马奔腾,喜欢,2.7440448134424846
万全,喜欢,4.567912902526699
万人空巷,喜欢,1.2117787151539687
万无一失,喜欢,2.4407777957483474
万众瞩目,喜欢,5.083037914902077
万籁俱寂,喜欢,5.7780892827566674
网开一面,喜欢,3.6530823537517807
旺,喜欢,5.692401691315542
旺盛,喜欢,4.942483579294672
忘我,喜欢,3.581967699815099
威风,喜欢,4.872675259598634
威风凛凛,喜欢,6.046764062030679
威武,喜欢,-1.5779468922799804
威严,喜欢,0.6482076055897052
微言大义,喜欢,3.716674362859263
唯命是从,喜欢,5.964830693070779
唯命是听,喜欢,7.400323689588302
唯唯诺诺,喜欢,1.5508904457738488
惟命是从,喜欢,5.718237839284234
惟命是听,喜欢,5.737811729831756
为人宽厚,喜欢,-0.3041334349907885
为人正直,喜欢,3.2939850203884946
为宜,喜欢,1.9831859395366966
委婉,喜欢,2.754525363421496
伟,喜欢,2.340780043981402
伟岸,喜欢,4.046942625838232
伟大,喜欢,6.174789535197865
蔚,喜欢,5.307766506708077
味道好,喜欢,1.5505170969343909
味道鲜,喜欢,7.769445887294764
卫生,喜欢,5.38643813741892
温存,喜欢,4.303967785522342
温和,喜欢,2.902223926720459
温厚,喜欢,4.64701314611863
温静,喜欢,5.482239327297041
温良,喜欢,4.571820549839309
温情,喜欢,3.6469765416469517
温情脉脉,喜欢,3.5728228701509575
温柔,喜欢,3.8766343521169047
温润,喜欢,3.1104380178240594
温顺,喜欢,3.135766936310726
温文尔雅,喜欢,1.9992103464566302
温驯,喜欢,3.7130897594757353
温馨,喜欢,4.507861249367635
温煦,喜欢,2.1726355217726905
文不加点,喜欢,3.7360906993216503
文从字顺,喜欢,3.510417287334372
文静,喜欢,3.5172217924119478
文明,喜欢,1.0352511986332251
文文静静,喜欢,1.7561226639271852
文武兼备,喜欢,8.471772876380372
文武全才,喜欢,2.6250767868228273
文武双全,喜欢,2.433872028109394
文雅,喜欢,4.469678493606098
文质彬彬,喜欢,4.853813961087333
文绉绉,喜欢,6.064084788454795
闻达,喜欢,3.3205608993464475
闻过则喜,喜欢,5.908986036860394
闻名,喜欢,5.876866598853585
稳,喜欢,8.678943154680265
稳步,喜欢,2.2676977418399824
稳当,喜欢,1.229126845791304
稳定,喜欢,3.545506776138539
稳固,喜欢,5.919275877619054
稳健,喜欢,2.488480119474805
稳如泰山,喜欢,4.001017623480235
稳态,喜欢,4.669453370522599
稳妥,喜欢,3.850590337821175
稳扎稳打,喜欢,6.262905823602573
稳重,喜欢,1.4488726365694822
沃,喜欢,2.268145435435387
无比幸福,喜欢,4.870238519929012
无变化,喜欢,6.8618405101336055
无偿,喜欢,3.431763398704982
无疵,喜欢,3.147412566556326
无错误,喜欢,5.493972994946734
无毒,喜欢,1.0520821585117623
无辜,喜欢,5.724507403504693
无害,喜欢,1.3948750592033625
无华,喜欢,3.82707990762607
无价,喜欢,2.547144253238362
无拘束,喜欢,3.19381533377828
无拘无束,喜欢,4.085026028725391
无可非议,喜欢,4.215702563274655
无可厚非,喜欢,3.407031649869385
无可争议,喜欢,2.8169407725430125
无可置疑,喜欢,5.976253402798634
无可訾议,喜欢,3.1541927943645307
无牵无挂,喜欢,2.1435130007084164
无人不晓,喜欢,5.8419904473467605
无容置疑,喜欢,3.8891116071833114
无上,喜欢,2.268665591375503
无上光荣,喜欢,-1.680502193229291
无奢望,喜欢,10.928749136855771
无私,喜欢,5.294276680110701
无私无畏,喜欢,3.9804716180124546
无损,喜欢,3.8076537654993574
无所不可,喜欢,2.7689231382688946
无所不能,喜欢,4.018543023849473
无所不知,喜欢,3.6661486230802915
无所顾忌,喜欢,2.0248735783446543
无所畏惧,喜欢,2.962645785211331
无微不至,喜欢,6.802454193758046
无畏,喜欢,7.008868248404724
无污染,喜欢,2.98301206292959
无误,喜欢,4.030017318988909
无先例,喜欢,6.5431030340814615
无懈可击,喜欢,0.9838904715924799
无疑,喜欢,4.6286286591815085
无忧无虑,喜欢,0.27942777306904354
无罪,喜欢,5.040491262944638
无瑕疵,喜欢,7.455465667354917
无恙,喜欢,3.7632283458257403
芜,喜欢,6.286490678870522
武,喜欢,2.117677287425688
五彩纷呈,喜欢,2.814045020370379
五大三粗,喜欢,0.8168203274588857
五谷丰登,喜欢,4.040751334020905
五星级,喜欢,2.174406114614175
物阜民丰,喜欢,4.534194928003792
物理,喜欢,2.2194435441199762
熙,喜欢,3.825850820309267
熙和,喜欢,3.716016264302978
熙来攘往,喜欢,5.047129737364956
熙攘,喜欢,-0.2564968635538376
熙熙攘攘,喜欢,2.5960016008915288
晰,喜欢,7.558734145436028
吸引人眼球,喜欢,4.0819639209167145
悉心,喜欢,4.607781775581108
犀利,喜欢,7.002181988957684
洗炼,喜欢,4.55076401331829
洗练,喜欢,3.126844327735655
系统,喜欢,3.3830779526809645
戏剧化,喜欢,4.397529110525337
戏剧性,喜欢,6.374889724944673
细,喜欢,5.318441239233524
细颗粒度,喜欢,2.5721825898206987
细密,喜欢,4.4386286626757245
细腻,喜欢,0.4900211280759508
细巧,喜欢,2.226199050597034
细润,喜欢,5.153658500049238
细细,喜欢,3.3140209886349297
细心,喜欢,5.358767862030239
细针密缕,喜欢,6.296156156602782
细致,喜欢,3.9180762488930236
侠义,喜欢,4.775985800886455
下饭,喜欢,4.320202936305999
下酒,喜欢,8.140509067287145
先公后私,喜欢,4.042919748585088
先进,喜欢,4.920066541369901
先决,喜欢,6.739639565914192
先人后己,喜欢,4.477090913967235
鲜,喜欢,2.722180155535958
鲜活,喜欢,8.39888566958053
鲜亮,喜欢,7.253057511582828
鲜美,喜欢,6.969007719267763
鲜明,喜欢,4.18940875676134
纤尘不染,喜欢,4.83752504555582
纤巧,喜欢,5.863865797010753
贤,喜欢,7.866263619591157
贤达,喜欢,6.280015347275919
贤慧,喜欢,1.9643718863066701
贤惠,喜欢,3.089991389155524
贤明,喜欢,3.4844379094339533
闲雅,喜欢,3.388215701505219
显,喜欢,5.2762936854562295
显达,喜欢,4.260703369579037
显而易见,喜欢,4.0014718912639955
显贵,喜欢,7.160340440519734
显赫,喜欢,4.7369709140405245
显豁,喜欢,2.558625236581589
显见,喜欢,1.9927758792562704
显明,喜欢,3.8646217313115723
显目,喜欢,1.4142377849375318
显然,喜欢,1.9783561548093593
显性,喜欢,2.76876482973952
显要,喜欢,5.64851256460495
显耀,喜欢,5.967112309852672
显著,喜欢,5.3223856292683855
险固,喜欢,2.707525858139236
现实,喜欢,5.80010367745374
相安,喜欢,5.592730247163355
相安无事,喜欢,4.313013269489306
相当,喜欢,3.5264166945176885
相当重要,喜欢,5.482376879757286
相宜,喜欢,7.7100732610108915
香,喜欢,5.614792001607672
香醇,喜欢,2.4983033300490574
香纯,喜欢,4.511835041506234
香喷喷,喜欢,1.9821871169870464
香甜,喜欢,6.175185563341283
香甜可口,喜欢,4.1411848381406
香馥馥,喜欢,4.0030417764020525
翔实,喜欢,7.145635051237745
祥,喜欢,5.577965224439681
祥和,喜欢,3.8977183662666106
详,喜欢,2.870164957205284
详备,喜欢,3.9398808770131684
详尽,喜欢,1.3742110078951528
详密,喜欢,5.415192360538706
详明,喜欢,6.121846604175624
详实,喜欢,5.5621542634319345
详悉,喜欢,3.435876920079136
详细,喜欢,3.1567074946059286
详详细细,喜欢,3.688155062744659
响当当,喜欢,4.525348317528097
像话,喜欢,3.73435367783271
像样,喜欢,4.770540483896278
像样子,喜欢,7.80801030374537
象话,喜欢,5.784695529826234
萧洒,喜欢,6.022744755524995
消遣,喜欢,2.886542587675737
消停,喜欢,2.933812628422512
消消停停,喜欢,2.2500374352281725
晓事,喜欢,4.863725400954253
小,喜欢,2.4873138723356933
小康,喜欢,3.2672554360662764
小面额,喜欢,4.729189428357696
小巧玲珑,喜欢,3.6550651752458423
小心,喜欢,3.727777584143259
小心谨慎,喜欢,1.2642501992077086
小心翼翼,喜欢,1.0080567376334781
小有名气,喜欢,3.1026324976632615
协调一致,喜欢,1.9199288808520754
谐,喜欢,2.9810840271660046
谐调,喜欢,2.0408601750598536
谐和,喜欢,6.838242329658912
谐趣横生,喜欢,4.271695735444747
写意,喜欢,2.496826538592625
欣然,喜欢,1.4525626422927442
欣欣然,喜欢,5.888040410464915
欣欣向荣,喜欢,3.2200778863942308
辛勤,喜欢,3.436083359152792
新,喜欢,-0.16332155290606565
新潮,喜欢,1.5656621025800739
新奇,喜欢,3.622432366214749
新鲜,喜欢,7.990940180428758
新异,喜欢,4.463527376039437
新颖,喜欢,5.454114186421938
心肠软,喜欢,1.0078470566209963
心慈,喜欢,5.182881503634155
心慈面软,喜欢,4.292290077210864
心慈手软,喜欢,2.885861152831488
心地纯良,喜欢,2.08567685228386
心地善良,喜欢,2.39768439477145
心口如一,喜欢,1.8615647400825006
心宽,喜欢,7.719624324287024
心灵,喜欢,5.581177497599315
心灵美,喜欢,3.2333062464450473
心灵手巧,喜欢,2.4534660182406958
心明眼亮,喜欢,4.502036886907794
心软,喜欢,5.7694520702322585
心细,喜欢,3.9778898179219087
心胸开阔,喜欢,4.390327847087444
心直口快,喜欢,2.831815756255101
信得过,喜欢,3.222860267724915
信赏必罚,喜欢,4.93795680019109
信实,喜欢,4.805653685807605
信息丰富,喜欢,1.755097689840471
星级,喜欢,3.227201322477144
惺,喜欢,6.042768631047521
惺惺,喜欢,5.849333504844186
兴隆,喜欢,3.8936715806827698
兴趣盎然,喜欢,5.58424438975963
兴盛,喜欢,4.11778925848585
兴旺,喜欢,2.4814917852734757
形象地,喜欢,7.040459778271451
形象化,喜欢,3.1859984840528655
行,喜欢,1.1418709203525572
行得通,喜欢,7.392094713747814
行时,喜欢,1.649145685328842
行云流水,喜欢,3.4757949627277425
行之有效,喜欢,8.943217706665893
醒豁,喜欢,8.32182774585096
醒目,喜欢,1.9604328603061356
醒眼,喜欢,4.045331363210608
幸福,喜欢,3.792657904889311
幸运,喜欢,4.457156721402325
性格外向,喜欢,6.842289167966158
性命交关,喜欢,4.1645210879108205
性命攸关,喜欢,7.609653796775419
性情温良,喜欢,5.925839455267436
胸怀坦白,喜欢,3.2905027017555932
胸怀坦荡,喜欢,3.8798177613583738
汹汹,喜欢,0.5503237675610051
汹涌,喜欢,4.429878057990321
汹涌澎湃,喜欢,9.15917470341303
雄,喜欢,3.2373854852803534
雄健,喜欢,0.6996963718609965
雄峻,喜欢,4.0821064082444805
雄伟,喜欢,2.120628799189122
雄心勃勃,喜欢,5.754452586675523
雄壮,喜欢,2.186730092735849
雄姿英发,喜欢,-0.4817661852807662
雄赳赳,喜欢,3.339245046135055
熊腰虎背,喜欢,2.9682540121513874
修明,喜欢,5.491962244165442
秀,喜欢,3.9913438447000877
秀拔,喜欢,2.6696292242177986
秀慧,喜欢,2.2911100302466068
秀俊,喜欢,2.3594386631713418
秀丽,喜欢,4.88154353340433
秀美,喜欢,4.7679207527995455
秀媚,喜欢,0.04109733324139819
秀气,喜欢,4.91769440593148
秀巧,喜欢,6.934193632385784
秀润,喜欢,5.525194936500629
秀色,喜欢,3.601175324756474
秀色可餐,喜欢,1.2891623179541858
秀挺,喜欢,6.940747740416205
秀外慧中,喜欢,0.5930537412370005
秀外惠中,喜欢,2.5536872578600507
秀雅,喜欢,2.2408842403508866
秀逸,喜欢,5.872685716360779
秀异,喜欢,3.1186486632992914
虚怀若谷,喜欢,6.203507582096089
虚己,喜欢,3.3582699316849913
虚心,喜欢,2.7192244898745255
轩昂,喜欢,6.397543945473212
喧闹,喜欢,3.7026746841777345
旋律优美,喜欢,5.779456901885622
玄,喜欢,5.412875392275833
玄奥,喜欢,3.7862103602681887
玄而又玄,喜欢,8.741253188266452
玄秘,喜欢,4.19388462561219
玄妙,喜欢,4.954718074222196
玄远,喜欢,6.396807693244495
玄之又玄,喜欢,5.007310110660169
眩目,喜欢,2.4230499883939274
绚,喜欢,4.686923038314859
绚烂,喜欢,5.146607009227236
绚丽,喜欢,6.93478747092634
绚丽多彩,喜欢,4.172098621661927
绚丽多姿,喜欢,5.464849873653199
绚丽夺目,喜欢,7.032389838182086
学而不厌,喜欢,1.5940010231178863
学富五车,喜欢,2.8217082346433418
学力宏赡,喜欢,5.026781433976321
学识渊博,喜欢,3.1159417377189675
学有专长,喜欢,2.156769819609381
雪亮,喜欢,3.3310636490212513
血气方刚,喜欢,7.7455844861865994
驯,喜欢,3.8251031645196103
驯服,喜欢,4.7064993938139645
驯良,喜欢,7.037256866389465
驯善,喜欢,7.471163355544492
驯顺,喜欢,3.483009609900589
训练良好,喜欢,1.9523657289161256
训练有素,喜欢,4.622658010585965
逊,喜欢,0.4139810282943759
鸦雀无声,喜欢,5.42086029827853
雅,喜欢,5.896352210255188
雅观,喜欢,2.9778892662035723
雅静,喜欢,4.117206430167603
雅俗共赏,喜欢,4.745281068766962
雅正,喜欢,7.136524165072722
雅致,喜欢,4.58589193475618
严谨,喜欢,1.5303083357222813
严肃,喜欢,5.154008844702436
严整,喜欢,6.814539432780745
严正,喜欢,4.437255085449912
言必有中,喜欢,2.3580558954250743
言简意赅,喜欢,4.646476540430161
言语流利,喜欢,3.783313275136515
言之成理,喜欢,3.143992024542807
言之有理,喜欢,2.6465399118060327
眼光锐利,喜欢,3.333005967743424
眼光远大,喜欢,0.7359428046115015
眼花缭乱,喜欢,5.248760348871782
眼疾手快,喜欢,5.974115346447178
眼尖,喜欢,-1.3835240444318453
眼明手快,喜欢,6.597892591251831
眼熟,喜欢,4.549504336451089
艳,喜欢,6.7033023980879785
艳丽,喜欢,4.106531939438366
艳冶,喜欢,3.490601539442162
洋洋大观,喜欢,7.905314079336644
阳,喜欢,4.97978613269716
阳刚,喜欢,5.4657712248500445
阳性,喜欢,6.551292084647636
养尊处优,喜欢,2.5847228268862112
妖媚,喜欢,0.9488992189967647
妖艳,喜欢,4.335229458733832
妖冶,喜欢,3.9030181273668614
妖娆,喜欢,7.994873204014334
药到病除,喜欢,3.781076140534233
要,喜欢,4.725261946458778
要害,喜欢,3.607643545231914
要紧,喜欢,5.677955138265056
要强,喜欢,4.125989213104269
要死要活,喜欢,5.171166857749339
要言不烦,喜欢,5.917042798394143
耀,喜欢,4.573498359588958
耀眼,喜欢,1.4658874555419072
野心勃勃,喜欢,2.928209062436597
冶容,喜欢,5.69707811536145
冶艳,喜欢,5.134910700896533
夜不闭户,喜欢,1.1605425901441357
一板正经,喜欢,4.6202677721290994
一本正经,喜欢,9.085548245751454
一笔不苟,喜欢,1.0064647883633677
一笔一划,喜欢,5.396070056794056
一表非凡,喜欢,6.8121364210699
一步一个脚印儿,喜欢,1.840798282684187
一尘不染,喜欢,2.68476506330295
一等,喜欢,3.306922008304824
一定,喜欢,6.348851495145988
一干二净,喜欢,2.5244273550124605
一个心眼儿,喜欢,3.411411197344693
一贯,喜欢,4.312592102423178
一呼百诺,喜欢,6.711367314398297
一呼百应,喜欢,4.092562176361245
一级,喜欢,4.155636019344115
一刻千金,喜欢,3.5745077387264796
一口,喜欢,1.255890703879079
一流,喜欢,7.012428503534249
一律,喜欢,4.325339176060184
一门心思,喜欢,2.1008359733515976
一目了然,喜欢,2.2451770757497003
一清二白,喜欢,5.063041093161588
一清二楚,喜欢,2.722937149108031
一如既往,喜欢,2.5951526196199177
一若以往,喜欢,4.565848182846202
一身是胆,喜欢,1.3223249482891775
一身正气,喜欢,3.245782093731682
一视同仁,喜欢,7.451229287639849
一丝不差,喜欢,4.1114568657809105
一丝不苟,喜欢,2.302418364072839
一体化,喜欢,5.139515266442894
一团和气,喜欢,4.651360264242159
一碗水端平,喜欢,3.9767973166490913
一五一十,喜欢,7.097591133300436
一心,喜欢,4.012098114437114
一心一德,喜欢,4.857749909048802
一心一意,喜欢,1.8767552257542404
一叶知秋,喜欢,4.391341507286737
一语双关,喜欢,1.5719582142039092
一元化,喜欢,6.0128197484871
一致,喜欢,5.899946484289739
一专多能,喜欢,5.647403815364183
一字不差地,喜欢,3.0427805760368862
依旧,喜欢,1.3556800763984516
依然,喜欢,7.3232998566057
衣冠楚楚,喜欢,2.3948889595555567
夷,喜欢,4.237376460392701
仪表堂堂,喜欢,3.4376743275741175
仪态万方,喜欢,2.5470705830344404
宜,喜欢,4.458971659651361
宜人,喜欢,3.0151253102907973
已知,喜欢,7.500847359023483
以德报怨,喜欢,3.035876995253564
以一当十,喜欢,6.380234957077647
艺术,喜欢,3.0376942353847465
易,喜欢,1.4579457589856872
易如反掌,喜欢,3.808988346167569
逸乐,喜欢,4.596462084833079
亦然,喜欢,2.778741203170849
意味深长,喜欢,3.703958428011005
意在言外,喜欢,6.276259812647819
毅,喜欢,6.256575506980346
毅然,喜欢,4.5840457940200725
毅然决然,喜欢,5.651572938482666
义,喜欢,0.31960675770169633
义务,喜欢,4.3405811005517245
益,喜欢,6.588267648720171
异彩纷呈,喜欢,0.5601327198171124
茵茵,喜欢,2.0198955468409983
因材施教,喜欢,3.8237995793025585
因地制宜,喜欢,4.347609923397544
因陋就简,喜欢,5.727299193310667
因时制宜,喜欢,1.159463201905178
殷,喜欢,4.5799835719792945
殷富,喜欢,4.216935406373073
殷勤,喜欢,-1.0660783156258065
殷实,喜欢,2.772340085452871
殷殷,喜欢,6.9283188752542735
音调优美,喜欢,6.097945695423855
阴翳,喜欢,5.23020739523732
引人入胜,喜欢,0.9175481384980362
引人深思,喜欢,2.430898496107611
引人瞩目,喜欢,6.953138027178348
引人注目,喜欢,9.619207942229771
引人注意,喜欢,0.4323554283060993
英俊,喜欢,4.379047040928568
英烈,喜欢,1.6176738845207974
英明,喜欢,4.045137137451358
英武,喜欢,2.396241697297711
英勇,喜欢,2.9784286746164583
英姿飒爽,喜欢,5.405341332116575
应有,喜欢,-0.9259395373066477
莹,喜欢,2.5147055129340252
莹白,喜欢,0.7492755760226859
莹莹,喜欢,4.811053987734828
荧,喜欢,6.476654179729049
荧荧,喜欢,2.7772441347739303
迎刃而解,喜欢,3.628796562401947
盈盈,喜欢,3.6256969771705143
颖,喜欢,6.458326438302024
颖慧,喜欢,4.396534641435446
颖悟,喜欢,3.4483119985778745
硬,喜欢,4.541832906766422
硬棒,喜欢,2.624018102703211
硬朗,喜欢,8.193142325590166
硬实,喜欢,5.514327808915101
雍和,喜欢,7.917342644532631
雍容,喜欢,6.141109085111034
雍容华贵,喜欢,3.0599718711571686
踊跃,喜欢,4.220329247545601
勇,喜欢,4.276181834538018
勇敢,喜欢,7.208513663357291
勇悍,喜欢,1.5601929819261082
勇猛,喜欢,3.2694739581779526
勇武,喜欢,1.277221585030678
用得着,喜欢,7.327504204024853
用功,喜欢,5.273841280899982
用心,喜欢,4.826348026252198
幽,喜欢,3.9384634727689933
幽寂,喜欢,-0.4147266559575975
幽静,喜欢,4.764965383077655
幽丽,喜欢,-0.10971785024004
幽美,喜欢,6.598708479297544
幽默,喜欢,1.1414371758747932
幽默滑稽,喜欢,5.75943395269707
幽凄,喜欢,3.4940562636203483
幽婉,喜欢,4.09014944006953
幽闲,喜欢,2.9190257721405146
幽雅,喜欢,2.7718212826327564
幽娴,喜欢,4.754011008769809
优,喜欢,8.753634686439579
优等,喜欢,2.3759899854793396
优厚,喜欢,3.6576088836175917
优惠,喜欢,3.684176929629518
优良,喜欢,4.325754850968353
优美,喜欢,5.069492502989149
优美动听,喜欢,5.671877167723649
优柔,喜欢,4.551312215808973
优胜,喜欢,7.2168289746835335
优秀,喜欢,5.917888064820726
优雅,喜欢,4.773777381765592
优异,喜欢,5.486040401865516
优裕,喜欢,6.352652665152231
优越,喜欢,1.645260034477812
优质,喜欢,3.8644660987432204
优渥,喜欢,1.632004681859967
悠扬,喜欢,4.703594675712429
尤,喜欢,-0.6448088937789942
尤异,喜欢,4.512469789657349
由衷,喜欢,-0.2126797436802219
油光,喜欢,3.6514801791305627
油光光,喜欢,0.9075792696660332
油光水滑,喜欢,3.533259744053006
油光锃亮,喜欢,5.67447729030139
油亮,喜欢,3.285377626816133
油汪汪,喜欢,7.416566033189909
游刃有余,喜欢,-0.07819760637223716
有案可稽,喜欢,-0.23674175644383677
有板有眼,喜欢,2.0024753795082146
有保留地,喜欢,2.4028878518228316
有鼻子有眼,喜欢,2.7786178886745
有鼻子有眼儿,喜欢,3.076257760915454
有才干,喜欢,4.68212520453539
有财产,喜欢,4.283912047089372
有朝气,喜欢,4.608180261377208
有出息,喜欢,7.9078112310631
有胆量,喜欢,5.655202695549886
有的放矢,喜欢,6.444820056336377
有地位,喜欢,4.700517097003717
有方,喜欢,6.757351836720455
有福,喜欢,0.6890058168454933
有福气,喜欢,5.893045801429532
有个性,喜欢,2.53761827755815
有根有据,喜欢,5.229510107318935
有功,喜欢,4.484589464634744
有贡献,喜欢,3.6650339368482134
有光,喜欢,4.525821370602182
有涵养,喜欢,2.1751937849710083
有恒,喜欢,1.0290223876551239
有纪律,喜欢,2.896432846518981
有价值,喜欢,4.328577770730004
有见地,喜欢,6.143491390598189
有见识,喜欢,4.898876249213286
有教养,喜欢,4.844744674721522
有教益,喜欢,1.287319726183461
有节制,喜欢,3.305074537780217
有据,喜欢,1.3555370694165791
有口无心,喜欢,2.068937182278472
有棱角,喜欢,3.4197450719581863
有理,喜欢,3.486756593883541
有理由,喜欢,2.4648679330347125
有理有据,喜欢,2.3806836868694754
有礼,喜欢,2.7533967458228252
有礼貌,喜欢,8.03098099400836
有利,喜欢,7.252357688625759
有良心,喜欢,1.2915937521287737
有两手,喜欢,6.55127277231366
有两下子,喜欢,3.5860742215793397
有眉目,喜欢,4.295301526341291
有门,喜欢,3.7796218591816997
有门儿,喜欢,4.889304420095222
有名,喜欢,4.262664414265725
有名气,喜欢,-1.105665284056217
有目共睹,喜欢,4.218252918932038
有能力,喜欢,7.543893872815943
有派,喜欢,2.9462264055961995
有盼,喜欢,4.124993391577643
有盼儿,喜欢,1.7502945178843077
有品味,喜欢,6.583653569962378
有钱,喜欢,4.551255428137886
